"Subject","Block","Trial","Load","accMW","MW"
332,3,102,1,1,3
333,1,2,0,1,2
333,1,4,1,1,2
333,1,5,1,1,2
333,1,7,1,1,3
333,1,10,0,1,4
333,1,11,1,1,3
333,1,13,0,1,2
333,1,15,0,1,3
333,1,19,1,1,2
333,1,21,0,0,5
333,1,23,0,1,6
333,1,26,0,1,5
333,1,29,0,0,5
333,1,31,1,1,6
333,1,34,0,1,4
333,2,38,1,1,2
333,2,40,0,1,2
333,2,42,0,1,2
333,2,44,0,0,3
333,2,46,0,1,4
333,2,48,1,0,4
333,2,50,1,1,3
333,2,53,1,1,4
333,2,54,0,0,4
333,2,55,1,0,4
333,2,57,1,1,4
333,2,59,0,1,6
333,2,60,1,1,5
333,2,62,1,0,6
333,2,63,0,1,4
333,2,66,1,0,6
333,2,67,1,1,3
333,3,71,1,1,3
333,3,73,1,0,5
333,3,75,1,1,3
333,3,77,0,1,4
333,3,80,0,1,5
333,3,82,0,0,4
333,3,85,1,1,3
333,3,87,1,1,2
333,3,89,0,1,2
333,3,92,1,1,2
333,3,94,0,1,3
333,3,97,0,1,2
333,3,99,1,1,2
333,3,100,0,1,2
333,3,102,1,1,2
334,1,2,0,1,1
334,1,4,1,1,1
334,1,5,1,1,1
334,1,7,1,1,1
334,1,10,0,1,1
334,1,11,1,1,1
334,1,13,0,1,1
334,1,15,0,1,1
334,1,19,1,1,1
334,1,21,0,1,1
334,1,23,0,1,1
334,1,26,0,1,1
334,1,29,0,1,1
334,1,31,1,1,1
334,1,34,0,1,1
334,2,38,1,1,1
334,2,40,0,1,1
334,2,42,0,1,2
334,2,44,0,1,1
334,2,46,0,1,1
334,2,48,1,1,1
334,2,50,1,0,1
334,2,53,1,1,1
334,2,54,0,1,1
334,2,55,1,1,1
334,2,57,1,0,1
334,2,59,0,1,1
334,2,60,1,1,1
334,2,62,1,1,1
334,2,63,0,1,1
334,2,66,1,1,1
334,2,67,1,1,1
334,3,71,1,1,1
334,3,73,1,1,1
334,3,75,1,1,1
334,3,77,0,1,1
334,3,80,0,1,1
334,3,82,0,1,1
334,3,85,1,1,2
334,3,87,1,1,1
334,3,89,0,1,1
334,3,92,1,1,1
334,3,94,0,1,1
334,3,97,0,1,1
334,3,99,1,1,1
334,3,100,0,1,1
334,3,102,1,1,1
336,1,2,0,1,1
336,1,4,1,1,1
336,1,5,1,1,1
336,1,7,1,1,2
336,1,10,0,1,2
336,1,11,1,1,1
336,1,13,0,1,1
336,1,15,0,1,2
336,1,19,1,1,2
336,1,21,0,1,1
336,1,23,0,1,2
336,1,26,0,1,1
336,1,29,0,1,2
336,1,31,1,1,1
336,1,34,0,1,2
336,2,38,1,1,1
336,2,40,0,1,1
336,2,42,0,1,1
336,2,44,0,1,1
336,2,46,0,1,2
336,2,48,1,1,2
336,2,50,1,1,2
336,2,53,1,1,2
336,2,54,0,1,3
336,2,55,1,1,2
336,2,57,1,1,2
336,2,59,0,1,1
336,2,60,1,0,3
336,2,62,1,1,2
336,2,63,0,1,1
336,2,66,1,1,3
336,2,67,1,0,3
336,3,71,1,1,1
336,3,73,1,1,1
336,3,75,1,1,1
336,3,77,0,1,3
336,3,80,0,1,3
336,3,82,0,1,2
336,3,85,1,1,1
336,3,87,1,1,2
336,3,89,0,1,3
336,3,92,1,1,2
336,3,94,0,1,2
336,3,97,0,1,1
336,3,99,1,1,1
336,3,100,0,1,1
336,3,102,1,1,1
337,1,2,0,1,1
337,1,4,1,1,1
337,1,5,1,1,1
337,1,7,1,1,1
337,1,10,0,1,1
337,1,11,1,1,3
337,1,13,0,1,2
337,1,15,0,1,4
337,1,19,1,1,3
337,1,21,0,1,2
337,1,23,0,1,3
337,1,26,0,1,1
337,1,29,0,1,3
337,1,31,1,1,3
337,1,34,0,1,2
337,2,38,1,0,1
337,2,40,0,1,1
337,2,42,0,1,1
337,2,44,0,1,1
337,2,46,0,1,1
337,2,48,1,0,3
337,2,50,1,1,2
337,2,53,1,1,2
337,2,54,0,1,3
337,2,55,1,1,2
337,2,57,1,1,1
337,2,59,0,1,1
337,2,60,1,1,1
337,2,62,1,1,2
337,2,63,0,1,3
337,2,66,1,1,3
337,2,67,1,1,1
337,3,71,1,1,1
337,3,73,1,1,4
337,3,75,1,1,5
337,3,77,0,1,5
337,3,80,0,1,3
337,3,82,0,1,3
337,3,85,1,1,2
337,3,87,1,1,3
337,3,89,0,1,3
337,3,92,1,0,3
337,3,94,0,1,3
337,3,97,0,1,3
337,3,99,1,1,3
337,3,100,0,1,3
337,3,102,1,1,5
339,1,2,0,1,1
339,1,4,1,1,1
339,1,5,1,1,1
339,1,7,1,0,2
339,1,10,0,1,1
339,1,11,1,1,1
339,1,13,0,1,1
339,1,15,0,1,1
339,1,19,1,1,5
339,1,21,0,1,5
339,1,23,0,1,4
339,1,26,0,1,4
339,1,29,0,1,4
339,1,31,1,1,3
339,1,34,0,1,2
339,2,38,1,1,2
339,2,40,0,1,5
339,2,42,0,1,5
339,2,44,0,1,4
339,2,46,0,0,3
339,2,48,1,1,3
339,2,50,1,0,2
339,2,53,1,0,3
339,2,54,0,1,2
339,2,55,1,1,2
339,2,57,1,1,2
339,2,59,0,1,2
339,2,60,1,1,2
339,2,62,1,1,2
339,2,63,0,1,2
339,2,66,1,1,4
339,2,67,1,1,3
339,3,71,1,1,4
339,3,73,1,1,3
339,3,75,1,1,3
339,3,77,0,1,2
339,3,80,0,1,3
339,3,82,0,1,2
339,3,85,1,1,4
339,3,87,1,1,5
339,3,89,0,1,2
339,3,92,1,1,3
339,3,94,0,1,2
339,3,97,0,1,3
339,3,99,1,1,4
339,3,100,0,1,5
339,3,102,1,1,4
340,1,2,0,1,1
340,1,4,1,1,1
340,1,5,1,1,1
340,1,7,1,0,1
340,1,10,0,1,1
340,1,11,1,1,2
340,1,13,0,1,2
340,1,15,0,0,3
340,1,19,1,1,2
340,1,21,0,1,3
340,1,23,0,1,3
340,1,26,0,1,2
340,1,29,0,0,3
340,1,31,1,1,3
340,1,34,0,0,4
340,2,38,1,1,3
340,2,40,0,1,3
340,2,42,0,1,3
340,2,44,0,1,3
340,2,46,0,0,4
340,2,48,1,0,5
340,2,50,1,1,3
340,2,53,1,0,3
340,2,54,0,1,2
340,2,55,1,1,2
340,2,57,1,1,4
340,2,59,0,1,1
340,2,60,1,0,1
340,2,62,1,1,3
340,2,63,0,1,5
340,2,66,1,1,3
340,2,67,1,0,5
340,3,71,1,1,2
340,3,73,1,1,1
340,3,75,1,1,1
340,3,77,0,1,1
340,3,80,0,1,1
340,3,82,0,0,2
340,3,85,1,1,1
340,3,87,1,1,1
340,3,89,0,1,3
340,3,92,1,0,1
340,3,94,0,1,1
340,3,97,0,1,1
340,3,99,1,0,2
340,3,100,0,1,2
340,3,102,1,1,1
341,1,2,0,1,1
341,1,4,1,1,1
341,1,5,1,1,1
341,1,7,1,1,1
341,1,10,0,0,6
341,1,11,1,1,1
341,1,13,0,1,1
341,1,15,0,1,1
341,1,19,1,1,1
341,1,21,0,1,1
341,1,23,0,0,1
341,1,26,0,1,1
341,1,29,0,1,1
341,1,31,1,1,1
341,1,34,0,1,1
341,2,38,1,0,1
341,2,40,0,1,1
341,2,42,0,1,1
341,2,44,0,1,1
341,2,46,0,1,1
341,2,48,1,0,1
341,2,50,1,1,1
341,2,53,1,1,1
341,2,54,0,1,1
341,2,55,1,1,1
341,2,57,1,1,1
341,2,59,0,1,1
341,2,60,1,1,1
341,2,62,1,1,1
341,2,63,0,1,1
341,2,66,1,1,1
341,2,67,1,0,1
341,3,71,1,1,2
341,3,73,1,1,2
341,3,75,1,1,1
341,3,77,0,1,2
341,3,80,0,1,1
341,3,82,0,1,1
341,3,85,1,1,1
341,3,87,1,1,1
341,3,89,0,1,1
341,3,92,1,1,1
341,3,94,0,1,1
341,3,97,0,1,1
341,3,99,1,1,1
341,3,100,0,1,1
341,3,102,1,1,1
345,1,2,0,1,1
345,1,4,1,1,1
345,1,5,1,1,1
345,1,7,1,1,1
345,1,10,0,1,1
345,1,11,1,1,1
345,1,13,0,1,1
345,1,15,0,1,1
345,1,19,1,1,2
345,1,21,0,1,1
345,1,23,0,1,1
345,1,26,0,1,1
345,1,29,0,1,1
345,1,31,1,1,1
345,1,34,0,1,1
345,2,38,1,1,1
345,2,40,0,1,1
345,2,42,0,1,1
345,2,44,0,1,1
345,2,46,0,1,1
345,2,48,1,1,1
345,2,50,1,1,1
345,2,53,1,0,1
345,2,54,0,1,1
345,2,55,1,1,1
345,2,57,1,1,1
345,2,59,0,1,1
345,2,60,1,1,1
345,2,62,1,1,1
345,2,63,0,1,1
345,2,66,1,1,2
345,2,67,1,1,1
345,3,71,1,1,1
345,3,73,1,1,1
345,3,75,1,1,2
345,3,77,0,1,1
345,3,80,0,1,1
345,3,82,0,1,1
345,3,85,1,1,1
345,3,87,1,1,1
345,3,89,0,1,1
345,3,92,1,1,3
345,3,94,0,1,1
345,3,97,0,1,1
345,3,99,1,1,1
345,3,100,0,0,1
345,3,102,1,1,1
346,1,2,0,1,3
346,1,4,1,1,1
346,1,5,1,1,1
346,1,7,1,0,2
346,1,10,0,1,2
346,1,11,1,1,1
346,1,13,0,1,1
346,1,15,0,1,1
346,1,19,1,1,2
346,1,21,0,1,1
346,1,23,0,1,2
346,1,26,0,1,3
346,1,29,0,1,3
346,1,31,1,0,4
346,1,34,0,1,1
346,2,38,1,1,1
346,2,40,0,1,1
346,2,42,0,1,1
346,2,44,0,0,2
346,2,46,0,1,3
346,2,48,1,1,1
346,2,50,1,1,1
346,2,53,1,1,5
346,2,54,0,1,1
346,2,55,1,1,1
346,2,57,1,1,1
346,2,59,0,0,1
346,2,60,1,0,1
346,2,62,1,1,1
346,2,63,0,1,1
346,2,66,1,1,5
346,2,67,1,0,5
346,3,71,1,1,5
346,3,73,1,1,1
346,3,75,1,1,5
346,3,77,0,1,1
346,3,80,0,1,1
346,3,82,0,1,5
346,3,85,1,1,5
346,3,87,1,1,4
346,3,89,0,1,5
346,3,92,1,1,2
346,3,94,0,1,1
346,3,97,0,1,3
346,3,99,1,1,1
346,3,100,0,1,1
346,3,102,1,1,3
348,1,2,0,1,1
348,1,4,1,1,1
348,1,5,1,1,1
348,1,7,1,1,4
348,1,10,0,1,2
348,1,11,1,1,1
348,1,13,0,1,1
348,1,15,0,1,1
348,1,19,1,1,1
348,1,21,0,1,4
348,1,23,0,1,1
348,1,26,0,1,1
348,1,29,0,1,1
348,1,31,1,1,1
348,1,34,0,1,2
348,2,38,1,1,2
348,2,40,0,1,1
348,2,42,0,0,4
348,2,44,0,1,1
348,2,46,0,0,1
348,2,48,1,1,1
348,2,50,1,1,1
348,2,53,1,0,1
348,2,54,0,1,1
348,2,55,1,0,1
348,2,57,1,1,1
348,2,59,0,1,1
348,2,60,1,1,1
348,2,62,1,1,1
348,2,63,0,1,1
348,2,66,1,1,1
348,2,67,1,1,1
348,3,71,1,1,1
348,3,73,1,1,1
348,3,75,1,1,1
348,3,77,0,1,1
348,3,80,0,1,1
348,3,82,0,1,1
348,3,85,1,0,6
348,3,87,1,1,1
348,3,89,0,1,1
348,3,92,1,1,1
348,3,94,0,1,1
348,3,97,0,1,1
348,3,99,1,1,1
348,3,100,0,1,1
348,3,102,1,1,1
351,1,2,0,1,1
351,1,4,1,1,1
351,1,5,1,1,1
351,1,7,1,1,1
351,1,10,0,1,1
351,1,11,1,1,1
351,1,13,0,0,1
351,1,15,0,1,1
351,1,19,1,1,1
351,1,21,0,1,1
351,1,23,0,1,1
351,1,26,0,1,1
351,1,29,0,1,1
351,1,31,1,1,1
351,1,34,0,1,1
351,2,38,1,1,1
351,2,40,0,1,1
351,2,42,0,1,1
351,2,44,0,1,1
351,2,46,0,1,1
351,2,48,1,1,1
351,2,50,1,0,1
351,2,53,1,1,1
351,2,54,0,1,1
351,2,55,1,1,1
351,2,57,1,1,1
351,2,59,0,1,1
351,2,60,1,0,1
351,2,62,1,1,1
351,2,63,0,1,1
351,2,66,1,1,1
351,2,67,1,1,1
351,3,71,1,1,1
351,3,73,1,0,1
351,3,75,1,1,1
351,3,77,0,1,1
351,3,80,0,1,1
351,3,82,0,1,1
351,3,85,1,1,1
351,3,87,1,1,1
351,3,89,0,1,1
351,3,92,1,1,1
351,3,94,0,1,1
351,3,97,0,1,1
351,3,99,1,1,1
351,3,100,0,1,1
351,3,102,1,1,1
353,1,2,0,1,1
353,1,4,1,1,1
353,1,5,1,1,1
353,1,7,1,1,3
353,1,10,0,1,1
353,1,11,1,1,1
353,1,13,0,1,2
353,1,15,0,1,1
353,1,19,1,1,3
353,1,21,0,0,2
353,1,23,0,1,1
353,1,26,0,1,1
353,1,29,0,1,1
353,1,31,1,1,1
353,1,34,0,1,1
353,2,38,1,1,1
353,2,40,0,1,1
353,2,42,0,1,1
353,2,44,0,1,1
353,2,46,0,1,1
353,2,48,1,1,1
353,2,50,1,1,1
353,2,53,1,1,3
353,2,54,0,1,1
353,2,55,1,1,1
353,2,57,1,1,3
353,2,59,0,0,1
353,2,60,1,1,1
353,2,62,1,1,2
353,2,63,0,1,3
353,2,66,1,1,1
353,2,67,1,1,3
353,3,71,1,1,2
353,3,73,1,1,3
353,3,75,1,1,1
353,3,77,0,0,4
353,3,80,0,1,3
353,3,82,0,1,4
353,3,85,1,1,2
353,3,87,1,1,1
353,3,89,0,1,1
353,3,92,1,1,3
353,3,94,0,1,1
353,3,97,0,1,2
353,3,99,1,1,1
353,3,100,0,1,2
353,3,102,1,1,2
354,1,2,0,1,1
354,1,4,1,1,1
354,1,5,1,1,1
354,1,7,1,1,1
354,1,10,0,1,1
354,1,11,1,1,2
354,1,13,0,1,1
354,1,15,0,1,1
354,1,19,1,1,1
354,1,21,0,1,1
354,1,23,0,1,1
354,1,26,0,1,1
354,1,29,0,1,2
354,1,31,1,1,1
354,1,34,0,1,1
354,2,38,1,0,1
354,2,40,0,1,1
354,2,42,0,1,1
354,2,44,0,1,2
354,2,46,0,1,2
354,2,48,1,1,2
354,2,50,1,1,1
354,2,53,1,1,1
354,2,54,0,1,1
354,2,55,1,1,2
354,2,57,1,1,2
354,2,59,0,1,2
354,2,60,1,1,2
354,2,62,1,1,2
354,2,63,0,1,2
354,2,66,1,1,2
354,2,67,1,1,1
354,3,71,1,1,2
354,3,73,1,1,2
354,3,75,1,1,2
354,3,77,0,1,2
354,3,80,0,1,2
354,3,82,0,1,2
354,3,85,1,1,2
354,3,87,1,1,1
354,3,89,0,1,1
354,3,92,1,1,1
354,3,94,0,1,2
354,3,97,0,1,1
354,3,99,1,1,5
354,3,100,0,1,2
354,3,102,1,1,3
355,1,2,0,0,6
355,1,4,1,0,3
355,1,5,1,1,6
355,1,7,1,0,1
355,1,10,0,0,6
355,1,11,1,1,1
355,1,13,0,1,1
355,1,15,0,0,1
355,1,19,1,1,1
355,1,21,0,1,1
355,1,23,0,1,1
355,1,26,0,0,1
355,1,29,0,0,1
355,1,31,1,0,1
355,1,34,0,0,6
355,2,38,1,1,1
355,2,40,0,0,1
355,2,42,0,0,1
355,2,44,0,1,1
355,2,46,0,0,1
355,2,48,1,0,1
355,2,50,1,1,1
355,2,53,1,1,1
355,2,54,0,0,1
355,2,55,1,0,1
355,2,57,1,0,1
355,2,59,0,0,1
355,2,60,1,0,1
355,2,62,1,0,1
355,2,63,0,0,1
355,2,66,1,0,1
355,2,67,1,0,1
355,3,71,1,0,1
355,3,73,1,0,1
355,3,75,1,0,1
355,3,77,0,0,1
355,3,80,0,0,1
355,3,82,0,0,1
355,3,85,1,0,1
355,3,87,1,0,1
355,3,89,0,0,1
355,3,92,1,1,6
355,3,94,0,1,6
355,3,97,0,1,1
355,3,99,1,1,1
355,3,100,0,0,1
355,3,102,1,0,1
356,1,2,0,1,2
356,1,4,1,1,1
356,1,5,1,1,1
356,1,7,1,1,1
356,1,10,0,1,2
356,1,11,1,1,1
356,1,13,0,1,1
356,1,15,0,1,1
356,1,19,1,1,2
356,1,21,0,1,1
356,1,23,0,1,2
356,1,26,0,1,3
356,1,29,0,1,2
356,1,31,1,1,2
356,1,34,0,1,2
356,2,38,1,1,2
356,2,40,0,1,1
356,2,42,0,1,3
356,2,44,0,1,1
356,2,46,0,1,2
356,2,48,1,1,2
356,2,50,1,1,1
356,2,53,1,1,1
356,2,54,0,1,2
356,2,55,1,1,1
356,2,57,1,1,2
356,2,59,0,1,1
356,2,60,1,1,1
356,2,62,1,1,1
356,2,63,0,1,1
356,2,66,1,1,2
356,2,67,1,1,1
356,3,71,1,1,2
356,3,73,1,1,2
356,3,75,1,1,2
356,3,77,0,1,2
356,3,80,0,1,2
356,3,82,0,1,2
356,3,85,1,1,2
356,3,87,1,1,3
356,3,89,0,1,2
356,3,92,1,0,3
356,3,94,0,1,2
356,3,97,0,1,5
356,3,99,1,1,2
356,3,100,0,1,1
356,3,102,1,1,3
357,1,2,0,1,1
357,1,4,1,1,3
357,1,5,1,1,1
357,1,7,1,1,1
357,1,10,0,1,1
357,1,11,1,1,2
357,1,13,0,1,2
357,1,15,0,1,2
357,1,19,1,1,3
357,1,21,0,1,2
357,1,23,0,1,2
357,1,26,0,1,3
357,1,29,0,1,1
357,1,31,1,1,2
357,1,34,0,1,2
357,2,38,1,1,4
357,2,40,0,1,2
357,2,42,0,1,2
357,2,44,0,1,4
357,2,46,0,0,3
357,2,48,1,1,3
357,2,50,1,1,3
357,2,53,1,1,3
357,2,54,0,1,3
357,2,55,1,1,2
357,2,57,1,1,2
357,2,59,0,1,2
357,2,60,1,0,3
357,2,62,1,1,2
357,2,63,0,1,2
357,2,66,1,1,4
357,2,67,1,1,2
357,3,71,1,1,3
357,3,73,1,1,3
357,3,75,1,1,2
357,3,77,0,1,3
357,3,80,0,1,3
357,3,82,0,1,4
357,3,85,1,1,3
357,3,87,1,1,3
357,3,89,0,1,2
357,3,92,1,1,2
357,3,94,0,1,3
357,3,97,0,1,2
357,3,99,1,1,3
357,3,100,0,1,4
357,3,102,1,1,2
358,1,2,0,1,1
358,1,4,1,1,1
358,1,5,1,0,3
358,1,7,1,0,3
358,1,10,0,1,1
358,1,11,1,1,1
358,1,13,0,1,1
358,1,15,0,1,1
358,1,19,1,1,5
358,1,21,0,1,1
358,1,23,0,1,2
358,1,26,0,1,1
358,1,29,0,1,1
358,1,31,1,1,3
358,1,34,0,1,5
358,2,38,1,0,1
358,2,40,0,1,6
358,2,42,0,1,1
358,2,44,0,1,2
358,2,46,0,1,1
358,2,48,1,1,1
358,2,50,1,1,1
358,2,53,1,0,2
358,2,54,0,0,1
358,2,55,1,0,2
358,2,57,1,1,1
358,2,59,0,1,3
358,2,60,1,1,3
358,2,62,1,1,1
358,2,63,0,1,1
358,2,66,1,1,5
358,2,67,1,1,2
358,3,71,1,1,1
358,3,73,1,1,5
358,3,75,1,1,3
358,3,77,0,1,2
358,3,80,0,1,1
358,3,82,0,1,1
358,3,85,1,1,5
358,3,87,1,1,2
358,3,89,0,1,2
358,3,92,1,0,1
358,3,94,0,1,1
358,3,97,0,1,2
358,3,99,1,0,1
358,3,100,0,1,6
358,3,102,1,1,5
359,1,2,0,1,1
359,1,4,1,1,2
359,1,5,1,1,3
359,1,7,1,0,2
359,1,10,0,1,1
359,1,11,1,1,1
359,1,13,0,1,2
359,1,15,0,1,3
359,1,19,1,1,4
359,1,21,0,1,1
359,1,23,0,1,1
359,1,26,0,1,2
359,1,29,0,1,5
359,1,31,1,1,2
359,1,34,0,1,3
359,2,38,1,1,2
359,2,40,0,1,2
359,2,42,0,1,2
359,2,44,0,1,1
359,2,46,0,1,2
359,2,48,1,1,2
359,2,50,1,1,1
359,2,53,1,1,2
359,2,54,0,1,1
359,2,55,1,0,2
359,2,57,1,1,1
359,2,59,0,1,1
359,2,60,1,1,1
359,2,62,1,1,1
359,2,63,0,1,2
359,2,66,1,0,6
359,2,67,1,0,2
359,3,71,1,1,1
359,3,73,1,1,4
359,3,75,1,1,2
359,3,77,0,1,1
359,3,80,0,1,2
359,3,82,0,1,3
359,3,85,1,1,3
359,3,87,1,1,2
359,3,89,0,1,5
359,3,92,1,1,2
359,3,94,0,1,2
359,3,97,0,1,1
359,3,99,1,1,2
359,3,100,0,1,1
359,3,102,1,1,1
360,1,2,0,1,1
360,1,4,1,1,2
360,1,5,1,1,1
360,1,7,1,1,2
360,1,10,0,1,2
360,1,11,1,1,1
360,1,13,0,1,4
360,1,15,0,1,1
360,1,19,1,1,2
360,1,21,0,1,3
360,1,23,0,1,3
360,1,26,0,1,4
360,1,29,0,1,3
360,1,31,1,1,2
360,1,34,0,1,6
360,2,38,1,1,1
360,2,40,0,1,2
360,2,42,0,1,3
360,2,44,0,1,2
360,2,46,0,0,5
360,2,48,1,1,4
360,2,50,1,1,3
360,2,53,1,0,6
360,2,54,0,1,3
360,2,55,1,1,2
360,2,57,1,1,2
360,2,59,0,1,2
360,2,60,1,1,6
360,2,62,1,1,3
360,2,63,0,1,3
360,2,66,1,1,6
360,2,67,1,1,3
360,3,71,1,1,2
360,3,73,1,1,5
360,3,75,1,1,5
360,3,77,0,1,4
360,3,80,0,1,2
360,3,82,0,1,5
360,3,85,1,1,4
360,3,87,1,1,6
360,3,89,0,1,3
360,3,92,1,0,4
360,3,94,0,1,3
360,3,97,0,1,3
360,3,99,1,1,4
360,3,100,0,1,6
360,3,102,1,1,6
361,1,2,0,1,2
361,1,4,1,1,2
361,1,5,1,1,1
361,1,7,1,1,1
361,1,10,0,1,2
361,1,11,1,1,1
361,1,13,0,1,1
361,1,15,0,1,1
361,1,19,1,1,1
361,1,21,0,1,1
361,1,23,0,1,1
361,1,26,0,1,1
361,1,29,0,1,2
361,1,31,1,1,1
361,1,34,0,1,1
361,2,38,1,1,1
361,2,40,0,1,1
361,2,42,0,1,1
361,2,44,0,1,1
361,2,46,0,0,1
361,2,48,1,1,1
361,2,50,1,0,1
361,2,53,1,0,1
361,2,54,0,1,1
361,2,55,1,0,1
361,2,57,1,1,1
361,2,59,0,1,1
361,2,60,1,1,1
361,2,62,1,1,1
361,2,63,0,1,1
361,2,66,1,1,1
361,2,67,1,0,1
361,3,71,1,1,1
361,3,73,1,0,1
361,3,75,1,1,1
361,3,77,0,1,1
361,3,80,0,1,1
361,3,82,0,1,1
361,3,85,1,1,1
361,3,87,1,1,1
361,3,89,0,1,1
361,3,92,1,0,1
361,3,94,0,1,1
361,3,97,0,0,1
361,3,99,1,1,1
361,3,100,0,1,1
361,3,102,1,1,1
362,1,2,0,1,1
362,1,4,1,1,1
362,1,5,1,0,1
362,1,7,1,1,1
362,1,10,0,1,2
362,1,11,1,1,1
362,1,13,0,1,1
362,1,15,0,1,1
362,1,19,1,1,1
362,1,21,0,1,5
362,1,23,0,1,5
362,1,26,0,1,3
362,1,29,0,1,3
362,1,31,1,1,4
362,1,34,0,0,4
362,2,38,1,1,2
362,2,40,0,1,3
362,2,42,0,1,1
362,2,44,0,1,1
362,2,46,0,0,2
362,2,48,1,1,3
362,2,50,1,1,4
362,2,53,1,1,4
362,2,54,0,1,3
362,2,55,1,1,5
362,2,57,1,1,1
362,2,59,0,1,6
362,2,60,1,1,6
362,2,62,1,1,5
362,2,63,0,1,4
362,2,66,1,1,2
362,2,67,1,1,4
362,3,71,1,1,6
362,3,73,1,1,5
362,3,75,1,1,4
362,3,77,0,1,6
362,3,80,0,1,3
362,3,82,0,1,3
362,3,85,1,1,4
362,3,87,1,1,3
362,3,89,0,1,2
362,3,92,1,0,2
362,3,94,0,1,3
362,3,97,0,1,5
362,3,99,1,1,5
362,3,100,0,1,3
362,3,102,1,1,5
363,1,2,0,1,1
363,1,4,1,1,1
363,1,5,1,1,1
363,1,7,1,1,1
363,1,10,0,1,1
363,1,11,1,1,1
363,1,13,0,1,1
363,1,15,0,1,1
363,1,19,1,1,1
363,1,21,0,1,1
363,1,23,0,1,1
363,1,26,0,1,1
363,1,29,0,1,1
363,1,31,1,1,1
363,1,34,0,1,1
363,2,38,1,1,1
363,2,40,0,1,2
363,2,42,0,1,1
363,2,44,0,1,2
363,2,46,0,0,2
363,2,48,1,1,1
363,2,50,1,1,1
363,2,53,1,1,1
363,2,54,0,1,1
363,2,55,1,1,1
363,2,57,1,1,1
363,2,59,0,1,1
363,2,60,1,1,1
363,2,62,1,1,1
363,2,63,0,1,1
363,2,66,1,1,1
363,2,67,1,1,1
363,3,71,1,1,1
363,3,73,1,1,2
363,3,75,1,1,1
363,3,77,0,1,2
363,3,80,0,1,1
363,3,82,0,1,1
363,3,85,1,1,1
363,3,87,1,1,1
363,3,89,0,1,1
363,3,92,1,1,1
363,3,94,0,1,1
363,3,97,0,1,1
363,3,99,1,1,2
363,3,100,0,1,1
363,3,102,1,1,1
364,1,2,0,1,1
364,1,4,1,1,1
364,1,5,1,1,1
364,1,7,1,1,1
364,1,10,0,1,1
364,1,11,1,1,1
364,1,13,0,1,1
364,1,15,0,1,1
364,1,19,1,1,2
364,1,21,0,1,2
364,1,23,0,1,2
364,1,26,0,1,2
364,1,29,0,1,2
364,1,31,1,1,2
364,1,34,0,1,2
364,2,38,1,1,2
364,2,40,0,1,2
364,2,42,0,1,2
364,2,44,0,1,2
364,2,46,0,1,2
364,2,48,1,0,1
364,2,50,1,1,3
364,2,53,1,1,2
364,2,54,0,1,1
364,2,55,1,1,1
364,2,57,1,1,1
364,2,59,0,1,1
364,2,60,1,1,1
364,2,62,1,1,1
364,2,63,0,0,1
364,2,66,1,1,1
364,2,67,1,1,1
364,3,71,1,1,3
364,3,73,1,1,2
364,3,75,1,0,2
364,3,77,0,1,2
364,3,80,0,1,4
364,3,82,0,1,1
364,3,85,1,1,1
364,3,87,1,1,1
364,3,89,0,1,1
364,3,92,1,0,1
364,3,94,0,1,1
364,3,97,0,1,1
364,3,99,1,1,1
364,3,100,0,1,1
364,3,102,1,1,1
365,1,2,0,0,1
365,1,4,1,1,1
365,1,5,1,0,1
365,1,7,1,1,1
365,1,10,0,0,1
365,1,11,1,0,1
365,1,13,0,0,1
365,1,15,0,0,1
365,1,19,1,0,1
365,1,21,0,0,1
365,1,23,0,1,1
365,1,26,0,1,1
365,1,29,0,1,1
365,1,31,1,0,1
365,1,34,0,1,2
365,2,38,1,1,2
365,2,40,0,0,1
365,2,42,0,1,1
365,2,44,0,1,1
365,2,46,0,1,1
365,2,48,1,0,1
365,2,50,1,1,1
365,2,53,1,1,1
365,2,54,0,1,2
365,2,55,1,0,2
365,2,57,1,1,2
365,2,59,0,1,2
365,2,60,1,1,2
365,2,62,1,1,1
365,2,63,0,1,2
365,2,66,1,1,2
365,2,67,1,0,3
365,3,71,1,1,2
365,3,73,1,1,1
365,3,75,1,0,1
365,3,77,0,1,2
365,3,80,0,1,2
365,3,82,0,1,2
365,3,85,1,1,3
365,3,87,1,1,2
365,3,89,0,1,3
365,3,92,1,1,2
365,3,94,0,1,1
365,3,97,0,0,1
365,3,99,1,0,2
365,3,100,0,1,2
365,3,102,1,1,2
367,1,2,0,1,1
367,1,4,1,1,1
367,1,5,1,1,1
367,1,7,1,1,1
367,1,10,0,1,1
367,1,11,1,1,1
367,1,13,0,1,1
367,1,15,0,1,1
367,1,19,1,1,1
367,1,21,0,1,5
367,1,23,0,1,3
367,1,26,0,0,4
367,1,29,0,1,3
367,1,31,1,1,1
367,1,34,0,1,3
367,2,38,1,1,1
367,2,40,0,1,2
367,2,42,0,1,2
367,2,44,0,1,2
367,2,46,0,1,3
367,2,48,1,1,4
367,2,50,1,1,1
367,2,53,1,1,2
367,2,54,0,1,1
367,2,55,1,1,1
367,2,57,1,1,5
367,2,59,0,1,1
367,2,60,1,1,4
367,2,62,1,1,1
367,2,63,0,1,1
367,2,66,1,1,4
367,2,67,1,1,1
367,3,71,1,1,1
367,3,73,1,0,6
367,3,75,1,1,5
